#Source : http://linkdata.org/work/rdf1s877i
type,Jurisdiction,Charge,phone,email,address,lat,lng,update
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@ci,2013.9.18ty.yokote.lg.jp,横手市横手市大森町猿田字昼野２０−３,39.3183666,140.5500701
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomor,2013.9.18itaiyuu@city.yokote.lg.jp,横手市横手市大森町猿田字太田街道東２０,39.3183666,140.5500701
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,sho,2013.9.18ubou-oomoritaiyuu@city.yokote.lg.jp,横手市横手市大森町猿田字東知恵ケ沢３６,39.3183666,140.5500701
syoukasen,大森大雄分署,八沢木地区,0182-2,2013.9.186-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市横手市大森町猿田字上知恵ケ沢３５,39.3183666,140.5500701
syoukasen,大森大雄分署,八沢木,2013.9.18地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市横手市大森町猿田字上知恵ケ沢９５−２,39.3183666,140.5500701
syoukasen,大森大,2013.9.18雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市横手市大森町猿田字中村古猿田２６,39.3183666,140.5500701
syouk,2013.9.18asen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市横手市大森町猿田字中村古猿田１０８,39.3183666,140.5500701,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市横手市大森町猿田字金池沢６３,39.3183666,140.5500701,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市横手市大森町猿田字作助沢５１,39.3183666,140.5500701,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市横手市大森町猿田字山崎６,39.3183666,140.5500701,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字上野８５,39.342389,140.408579,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字上野１２０−８,39.341757,140.406352,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字上野２１６−２,39.341677,140.402384,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字上野１４３−１,39.340136,140.403811,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字松原４−４１,39.345599,140.402377,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字松原４−２５,39.344825,140.401277,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字松原４−２８,39.345832,140.401468,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字松原４−１６,39.345441,140.400587,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字松原,39.344084,140.399079,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字松原１２１−２,39.343392,140.3966,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字松原５０,39.341651,140.398884,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字松原１１６−３,39.340728,140.397894,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字末野１６,39.337709,140.394576,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字堂田１９３,39.329895,140.390303,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字極楽寺１６８,39.324839,140.383325,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字船沢２０３,39.343296,140.385951,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字船沢,39.342342,140.383098,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字花立１２９,39.325013,140.348502,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字観音寺２４,39.348978,140.393002,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字寺内７０,39.351381,140.391668,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町上溝字寺内３７,39.352457,140.390305,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字塚須沢２５８,39.3495,140.380717,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字中房２９,39.354088,140.386206,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字太田２８,39.354859,140.381981,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字大日１５,39.357421,140.381561,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字坂ノ下７７,39.3654259,140.3749857,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字山ノ根１０１,39.354817,140.374803,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字柴橋８１,39.360484,140.360665,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字滝ノ沢６１−４,39.357331,140.353018,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字一枚田沢１３,39.358576,140.358403,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字中ノ又１２０,39.360265,140.344536,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市横手市大森町八沢木字栩木沢,39.3183666,140.5500701,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字善知鳥蓋５２,39.353986,140.338435,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字樋下５８−５,39.36753,140.3,2013.9.185674
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字前田３−８,39.370,2013.9.1806,140.354593
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字前田３,2013.9.18３−２,39.371106,140.35165
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八,2013.9.18沢木字北野１３４,39.371904,140.356752
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横,2013.9.18手市大森町八沢木字繋１２１,39.374634,140.359113
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yoko,2013.9.18te.lg.jp,横手市大森町八沢木字宮脇９５,39.378241,140.361413
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu,2013.9.18@city.yokote.lg.jp,横手市大森町八沢木字宮脇１０６,39.380809,140.36026
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oo,2013.9.18moritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字大向野１９−７,39.385459,140.360817
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,,2013.9.18shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字十二ノ木１５,39.388369,140.360099
syoukasen,大森大雄分署,八沢木地区,018,2013.9.182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字大平,39.392468,140.358069
syoukasen,大森大雄分署,八,2013.9.18沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字大平６９,39.39352,140.358033
syoukasen,大,2013.9.18森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字屋布下７８,39.371085,140.349155
sy,2013.9.18oukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字上八沢木１２６−１,39.370646,140.344473,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字屋敷台９６,39.367383,140.336998,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町八沢木字大木屋４５,39.361541,140.323862,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町坂部字金井神７２,39.363125,140.289841,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町坂部字小屋ノ沢１−１,39.367403,140.283081,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町坂部字開１５８,39.366015,140.279305,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町坂部字矢走１５０,39.374495,140.26868,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町坂部字矢走,39.374561,140.265326,2013.9.18
syoukasen,大森大雄分署,八沢木地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大森町坂部字矢走１３６,39.37531,140.264061,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字狐塚２６２,39.333123,140.473652,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字一ノ関６７,39.321234,140.476361,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字上桜森５−３,39.316577,140.469226,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字柏木２１３−１,39.315559,140.46805,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字向１７,39.313735,140.471252,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字八柏家間２５,39.319473,140.491818,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字八柏中村３５,39.317173,140.491082,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字八柏６７,39.313317,140.489943,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字八柏谷地１０３−１,39.32389,140.494308,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字上田村２６９,39.327536,140.485747,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字上田村東９３,39.328986,140.485388,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字田根森６１,39.330744,140.483833,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字田根森４１−１,39.331923,140.484134,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字精兵村１２５,39.332804,140.483951,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字上田村東２−２,39.332683,140.4852,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字田根森東１１５−６,39.333017,140.487096,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字田根森東９４−１,39.333396,140.488765,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字根田谷地４１−５,39.333902,140.495876,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字根田谷地５６,39.335715,140.494314,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字根田谷地５,39.336999,140.494229,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字四ッ屋西９０−４,39.337787,140.484971,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字四ッ屋西９５−１,39.338845,140.484411,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字耳取西１１,39.345819,140.484406,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字傾城塚７６−３,39.347402,140.482885,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字伝蔵村９２−１,39.340905,140.494052,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字柏木南６６,39.349796,140.480393,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字折橋１４９,39.349982,140.476822,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字新町西２,39.357078,140.474697,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字新町西１４,39.358883,140.474071,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字新町西２６−１,39.360678,140.473546,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字新町北,39.367391,140.472379,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字福島６６−１,39.374343,140.474862,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字高津野１７３−１２,39.362946,140.468911,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字高津野１５７−６,39.36004,140.467406,2013.9.18
syoukasen,大森大雄分署,田根森地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字高津野１１１,39.353896,140.470778,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字乗阿気　　２２２,39.353258,140.461885,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字乗阿気９７,39.352427,140.46362,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字大慈寺谷地４２,39.350645,140.464969,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字大慈寺谷地４７−１,39.349563,140.465218,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字大慈寺谷地１１６,39.348858,140.466897,2013.9.18
